400,USDTRY,2011-06-21,1.6114
401,USDTRY,2011-06-22,1.6212
402,USDTRY,2011-06-23,1.6276
403,USDTRY,2011-06-24,1.6338
404,USDTRY,2011-06-25,1.63
405,USDTRY,2011-06-26,1.6354
406,USDTRY,2011-06-27,1.6356
407,USDTRY,2011-06-28,1.6418
408,USDTRY,2011-06-29,1.6203
409,USDTRY,2011-06-30,1.6213
410,USDTRY,2011-07-01,1.6046
411,USDTRY,2011-07-02,1.607
412,USDTRY,2011-07-03,1.6003
413,USDTRY,2011-07-04,1.614
414,USDTRY,2011-07-05,1.6256
415,USDTRY,2011-07-06,1.6309
416,USDTRY,2011-07-07,1.6175
417,USDTRY,2011-07-08,1.6256
418,USDTRY,2011-07-10,1.6291
419,USDTRY,2011-07-11,1.645
420,USDTRY,2011-07-12,1.6502
421,USDTRY,2011-07-13,1.6437
422,USDTRY,2011-07-14,1.6431
423,USDTRY,2011-07-15,1.6497
424,USDTRY,2011-07-16,1.645
425,USDTRY,2011-07-17,1.6508
426,USDTRY,2011-07-18,1.6581
427,USDTRY,2011-07-19,1.6561
428,USDTRY,2011-07-20,1.662
429,USDTRY,2011-07-21,1.6651
430,USDTRY,2011-07-22,1.6936
431,USDTRY,2011-07-24,1.7004
432,USDTRY,2011-07-25,1.714
433,USDTRY,2011-07-26,1.697
434,USDTRY,2011-07-27,1.6896
435,USDTRY,2011-07-28,1.6726
436,USDTRY,2011-07-29,1.6868
437,USDTRY,2011-07-30,1.6936
438,USDTRY,2011-07-31,1.6866
439,USDTRY,2011-08-01,1.6912
440,USDTRY,2011-08-02,1.7115
441,USDTRY,2011-08-03,1.6935
442,USDTRY,2011-08-04,1.7409
443,USDTRY,2011-08-05,1.7452
444,USDTRY,2011-08-06,1.7401
445,USDTRY,2011-08-07,1.7429
446,USDTRY,2011-08-08,1.7722
447,USDTRY,2011-08-09,1.7478
448,USDTRY,2011-08-10,1.7748
449,USDTRY,2011-08-11,1.7781
450,USDTRY,2011-08-15,1.7636
451,USDTRY,2011-08-16,1.7746
452,USDTRY,2011-08-17,1.7683
453,USDTRY,2011-08-18,1.7824
454,USDTRY,2011-08-19,1.7844
455,USDTRY,2011-08-20,1.784
456,USDTRY,2011-08-21,1.7821
457,USDTRY,2011-08-22,1.7846
458,USDTRY,2011-08-23,1.7685
459,USDTRY,2011-08-24,1.7805
460,USDTRY,2011-08-25,1.7528
461,USDTRY,2011-08-26,1.747
462,USDTRY,2011-08-27,1.747
463,USDTRY,2011-08-29,1.7292
464,USDTRY,2011-08-30,1.7311
465,USDTRY,2011-08-31,1.7144
466,USDTRY,2011-09-01,1.718
467,USDTRY,2011-09-02,1.7474
468,USDTRY,2011-09-03,1.751
469,USDTRY,2011-09-04,1.7455
470,USDTRY,2011-09-05,1.7682
471,USDTRY,2011-09-06,1.7585
472,USDTRY,2011-09-07,1.7564
473,USDTRY,2011-09-08,1.7655
474,USDTRY,2011-09-09,1.7885
475,USDTRY,2011-09-11,1.7946
476,USDTRY,2011-09-12,1.7869
477,USDTRY,2011-09-13,1.7639
478,USDTRY,2011-09-14,1.7749
479,USDTRY,2011-09-15,1.7796
480,USDTRY,2011-09-16,1.7738
481,USDTRY,2011-09-18,1.7812
482,USDTRY,2011-09-19,1.811
483,USDTRY,2011-09-20,1.7836
484,USDTRY,2011-09-21,1.8238
485,USDTRY,2011-09-22,1.8387
486,USDTRY,2011-09-23,1.832
487,USDTRY,2011-09-24,1.838
488,USDTRY,2011-09-25,1.8308
489,USDTRY,2011-09-26,1.8499
490,USDTRY,2011-09-27,1.8423
491,USDTRY,2011-09-28,1.8599
492,USDTRY,2011-09-29,1.8499
493,USDTRY,2011-09-30,1.8588
494,USDTRY,2011-10-02,1.8546
495,USDTRY,2011-10-03,1.8875
496,USDTRY,2011-10-04,1.8843
497,USDTRY,2011-10-05,1.8683
498,USDTRY,2011-10-06,1.8416
499,USDTRY,2011-10-07,1.8494
500,USDTRY,2011-10-09,1.8483
501,USDTRY,2011-10-10,1.8258
502,USDTRY,2011-10-11,1.8376
503,USDTRY,2011-10-12,1.8167
504,USDTRY,2011-10-13,1.8374
505,USDTRY,2011-10-14,1.8293
506,USDTRY,2011-10-15,1.8337
507,USDTRY,2011-10-17,1.8653
508,USDTRY,2011-10-18,1.8559
509,USDTRY,2011-10-19,1.8659
510,USDTRY,2011-10-20,1.8571
511,USDTRY,2011-10-21,1.8314
512,USDTRY,2011-10-22,1.833
513,USDTRY,2011-10-23,1.8371
514,USDTRY,2011-10-24,1.7973
515,USDTRY,2011-10-25,1.7758
516,USDTRY,2011-10-26,1.7564
517,USDTRY,2011-10-27,1.7453
518,USDTRY,2011-10-28,1.7429
519,USDTRY,2011-10-30,1.7417
520,USDTRY,2011-10-31,1.7678
521,USDTRY,2011-11-01,1.7901
522,USDTRY,2011-11-02,1.7789
523,USDTRY,2011-11-03,1.7519
524,USDTRY,2011-11-04,1.767
525,USDTRY,2011-11-05,1.7638
526,USDTRY,2011-11-06,1.7628
527,USDTRY,2011-11-07,1.775
528,USDTRY,2011-11-08,1.7679
529,USDTRY,2011-11-09,1.7994
530,USDTRY,2011-11-10,1.7906
531,USDTRY,2011-11-11,1.7708
532,USDTRY,2011-11-13,1.7737
533,USDTRY,2011-11-14,1.7801
534,USDTRY,2011-11-15,1.7976
535,USDTRY,2011-11-16,1.8071
536,USDTRY,2011-11-17,1.8236
537,USDTRY,2011-11-18,1.8271
538,USDTRY,2011-11-19,1.825
539,USDTRY,2011-11-20,1.8208
540,USDTRY,2011-11-21,1.8576
541,USDTRY,2011-11-22,1.8485
542,USDTRY,2011-11-23,1.8701
543,USDTRY,2011-11-24,1.8686
544,USDTRY,2011-11-25,1.8837
545,USDTRY,2011-11-26,1.8791
546,USDTRY,2011-11-27,1.8754
547,USDTRY,2011-11-28,1.8573
548,USDTRY,2011-11-29,1.8499
549,USDTRY,2011-11-30,1.8248
550,USDTRY,2011-12-01,1.826
551,USDTRY,2011-12-02,1.8267
552,USDTRY,2011-12-04,1.824
553,USDTRY,2011-12-05,1.8325
554,USDTRY,2011-12-06,1.8335
555,USDTRY,2011-12-07,1.8289
556,USDTRY,2011-12-08,1.8442
557,USDTRY,2011-12-09,1.8417
558,USDTRY,2011-12-10,1.843
559,USDTRY,2011-12-11,1.8322
560,USDTRY,2011-12-12,1.8672
561,USDTRY,2011-12-13,1.8794
562,USDTRY,2011-12-14,1.884
563,USDTRY,2011-12-15,1.8765
564,USDTRY,2011-12-16,1.8855
565,USDTRY,2011-12-18,1.884
566,USDTRY,2011-12-19,1.9003
567,USDTRY,2011-12-20,1.8831
568,USDTRY,2011-12-21,1.8835
569,USDTRY,2011-12-22,1.8875
570,USDTRY,2011-12-23,1.8967
571,USDTRY,2011-12-24,1.8986
572,USDTRY,2011-12-25,1.889
573,USDTRY,2011-12-26,1.8897
574,USDTRY,2011-12-27,1.8967
575,USDTRY,2011-12-28,1.9188
576,USDTRY,2011-12-29,1.9154
577,USDTRY,2011-12-30,1.885
578,USDTRY,2011-12-31,1.8855
579,USDTRY,2012-01-01,1.8799
580,USDTRY,2012-01-02,1.8876
581,USDTRY,2012-01-03,1.8724
582,USDTRY,2012-01-04,1.878
